"id","name","slug","description","image","width","height","price","stock","createdAt","updatedAt"
3057,"Aliens - det endelige opgør","aliens-det-endelige-opgoer","Efter story af James Cameron, David Giler &amp; Walter Hill..
Instruktør: James Cameron.
Medvirkende: Sigourney Weaver, Carrie Henn, Michael Biehn.
Dansk biografpremiere 31.10.1986
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/04/0-3.jpg",62,85,800,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3587,"Jagtsæson","jagtsaeson","&#8216;Jagtsæson&#8217; er instrueret af Tilde Harkamp og skrevet af folkene bag de succesfulde Klassefesten-film.
Medvirkende: Mille Dinesen, Lærke Winther, Stephania Potalivo, Lars Ranthe.
Dansk biografpremiere  03.10.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/05/jagtsaeson-plakat.jpeg",70,100,40,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3591,"Cold Pursuit","cold-pursuit","&#8216;Cold Pursuit&#8217; er en genindspilning af den norske film Kraftidioten (In Order of Disappearance), der er skrevet af danske Kim Fupz Aakeson. 
Dansk biografpremiere  28.02.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/05/cold-pursuit-plakat.jpeg",70,100,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3593,"Shorta","shorta","Dansk spillefilm fra 2020 instrueret af Anders Ølholm og Frederik Louis Hviid
Dansk biografpremiere  08.10.2020
","https://info.kinorevuen.dk/wp-content/uploads/2021/05/shortaposter.jpeg",70,100,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3595,"Doktor Zivago","doktor-zivago","Doktor Zhivago foregår i Moskva under Første Verdenskrig og de store omvæltninger i Rusland i perioden 1905-21, hvor den russiske revolution og den efterfølgende borgerkrig dominerer hverdagen. Omar Sharif spiller den medicinstuderende Yuri Zhivago.
Medvirkende: Omar Sharif, Geraldine Chaplin, Julie Christie.
Dansk biografpremiere 06.10.1966
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/05/img-1595.jpeg",62,85,650,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3601,"Olsen Banden går i krig","olsen-banden-gaar-i-krig","Nr. ti i serien om Olsen-banden.
En række scener foregår i tårnet på Københavns Rådhus. I filmens berømteste scene står Egon Olsen bagbundet uden på rådhusuret.
Instruktør: Erik Balling.
Manuskript: Erik Balling, Henning Bahs.
Medvirkende: Ove Sprogøe, Morten Grunwald, Poul Bundgaard, Kirsten Walther.
Dansk biografpremiere 06.10.1978
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/05/image1-rotated.jpeg",62,85,1800,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3632,"Soldaterkammerater rykker ud","soldaterkammerater-rykker-ud","Medvirkende: Ebbe Langberg, Klaus Pagh, Poul Hagen, Dirch Passer, kjeld Petersen, Preben Kaas, Carl Ottosen, Vivi Bak.
Dansk biografpremiere 09.10.1959
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-1-rotated.jpeg",62,85,400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3635,"Soldaterkammerater på vagt","soldaterkammerater-paa-vagt","Medvirkende: Ebbe Langberg, Poul Hagen, Louis Miehe Renard, Preben Kaas, Carl Ottosen.
Dansk biografpremiere 07.10.1960
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-2-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3638,"Agent 007 - Never say never again","agent-007-never-say-never-again","Den aldrende 007 hentes tilbage til aktiv tjeneste for at uskadeliggøre forbryderorganisationen &#8220;Spectre&#8221;, hvis leder vil afpresse den vestlige verden store pengesummer med truslen om at sprænge en atombombe.
Medvirkende: Sean Connery, Klaus Maria Brandauer, Max Von Sydow, Kim Basinger.
Dansk biografpremiere 20.01.1984
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-rotated.jpeg",62,85,700,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3640,"Olsen Banden i jylland","","Nr. tre i serien om Olsen-banden.
En af de få af Olsen-Banden-film, som ikke foregår i København. Denne foregår nemlig i det nordvestlige Jylland, hvor Egon har fået et tip om, at der befinder sig en skat i én af de gamle tyske bunkere. Tingene går bare (som sædvanlig) ikke helt som planlagt. Filmen er filmet i området ved Vigsø Bugt øst for Hanstholm samt i Hanstholm by..
Instruktør: Erik Balling.
Manuskript: Erik Balling, Henning Bahs.
Medvirkende: Ove Sprogøe, Morten Grunwald, Poul Bundgaard, Kirsten Walther.
Dansk biografpremiere 08.10.1971
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-1-rotated.jpeg",62,85,1800,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3643,"Olsen Banden på spanden","","Nr. to i serien om Olsen-banden.
&#8220;Olsen-banden&#8221; (1968) havde ikke fået specielt flotte anmeldelser, men seriens nr. to påkaldte sig for alvor kritikernes interesse.
I &#8220;Olsen-banden på spanden&#8221; optræder Bennys bror, den alkoholiserede sprængstofekspert Dynamit-Harry. Preben Kaas modtog en Bodil-pris for sin fremstilling af denne bifigur, der atter optræder i &#8220;Olsen-banden går amok&#8221; (1973).
Instruktør: Erik Balling.
Manuskript: Erik Balling, Henning Bahs.
Medvirkende: Ove Sprogøe, Morten Grunwald, Poul Bundgaard, Kirsten Walther, Jes Holtsø, Ghita Nørby.
Dansk biografpremiere 03.10.1969
Original plakat &#8211; Tryk: Litografisk
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-rotated.jpeg",62,85,3800,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3662,"Ballade på Christianshavn","ballade-paa-christianshavn","I perioden 1970-1977 producerede Nordisk Film for Danmarks Radio 84 afsnit i folkekomedieserien &#8220;Huset på Christianshavn&#8221;. Serien var blandt de populæreste i dansk fjernsyns historie og handlede om en række joviale beboere i en ældre ejendom på Christianshavn. Da der var sendt tolv afsnit i tv, producerede Nordisk Film denne ene biograffilm om huset. I filmen sætter husets beboere sig op mod en boligspekulant, der vil nedrive hele kvarteret. 
Medvirkende: Poul Reichhardt, Helle Virkner, Jes Holtsø, Lis Løwert,  Paul Hagen, Kirsten Walther, Arthur Jensen, Ove Sprogøe.
Instruktør: 	Erik Balling.
Manuskript	Erik Balling, Henning Bahs.
Dansk biografpremiere 08.03.1971
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2869.jpeg",62,85,625,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3670,"Fortryllet","fortryllet","Disney&#8217;s Fortryllet (engelsk: Enchanted) er en blanding af tegnefilm og spillefilm. Mange steder vil man kunne genkende scener fra de gamle disney-film..
Medvirkende: Amy Adams, Patrick Dempsey, James Marsden.
Instruktion: Kevin Lima.
Dansk biografpremiere 19.12.2007
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-4-rotated.jpeg",62,85,70,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3673,"The Boat That Rocked  (Teaser)","the-boat-that-rocked-teaser","&#8216;The Boat That Rocked&#8217; er den (næsten) sande historie om Englands svar på Radio Merkur.
Medvirkende: Philip Seymour Hoffman, Bill Nighy, Rhys Ifans, Nick Frost og Kenneth Branagh.
Dansk biografpremiere 17.04.2009
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-2-rotated.jpeg",62,85,100,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3674,"Kiss Kiss, Bang Bang","kiss-kiss-bang-bang","&#8216;Kiss Kiss Bang Bang&#8217; er en action-komedie med bl.a. Robert Downey Jr., Val Kilmer og Michelle Monaghan på rollelisten..
Dansk biografpremiere 02.12.2005
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-5-rotated.jpeg",62,85,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3808,"Broken Flowers","broken-flowers","Fransk-amerikansk komediedramafilm skrevet og instrueret af Jim Jarmusch.
Medvirkende: Bill Murray, Jeffrey Wright, Sharon Stone, Tilda Swinton, Julie Delpy.
Dansk biografpremiere 07.10.2005
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-2-1-rotated.jpeg",62,85,40,4,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3811,"Til døden os skiller","til-doeden-os-skiller","Dansk komediefilm, instrueret af Paprika Steen og med manuskript af Anders Thomas Jensen og musik af Nikolaj Steen.
Medvirkende: Lars Brygmann, Sidse Babett Knudsen, Nicolaj Kopernikus, Rasmus Bjerg.
Dansk biografpremiere 28.09.2007
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-2-1-rotated.jpeg",62,85,40,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3812,"Kuppet","kuppet","Medvirkende: Gene Hackman, Danny DeVito, Sam Rockwell.
Dansk biografpremiere 01.02.2002
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-2-2-rotated.jpeg",62,85,40,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3815,"Gosford park","gosford-park","Livet på et engelsk gods i 1932, hvor man er opdelt i de fine gæster ovenpå og tyendet nedenunder. Under et stort middagsselskab bliver værten pludselig fundet død &#8211; hvem er morderen?
Filmen vandt en Oscar for Bedste manuskript, og var desuden nomineret til bl.a. Bedste film, instruktør og kostumer.
Medvirkende: Maggie Smith, Michael Gambon, Kristin Scott Thomas, Helen Mirren.
Instruktør: Robert Altman.
Dansk biografpremiere 08.02.2002
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-4-rotated.jpeg",62,85,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3816,"Lions for lambs","lions-for-lambs","Filmen handler om en række personlige og politiske problemstillinger i forbindelse med USA&#8217;s krig mod terror. Den rummer en forgrenet historie om en vifte af personer, der hver især er fanget i forskellige ender af krigen i Afghanistan.
Medvirkende: Robert Redford, Meryl Streep, Tom Cruise.
Instruktør: Robert Redford.
Dansk biografpremiere 09.11.2007
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-2-3-rotated.jpeg",62,85,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3820,"Kapring af metro 1 2 3","kapring-af-metro-1-2-3","&#8216;Kapring af Metro 1 2 3&#8217; er Tony Scotts (&#8216;True Romance&#8217;, &#8216;Man on Fire&#8217;) genindspilning af klassikeren &#8216;The Taking of Pelham One Two Three&#8217; (1974) med Robert Shaw og Walter Matthau..
Medvirkende: Denzel Washington, John Travolta, Luis Guzmán.
Instruktør: Tony Scott.
Dansk biografpremiere 07.08.2009
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-5-rotated.jpeg",62,85,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3821,"Flyvende farmor","flyvende-farmor","Medvirkende: Jytte Abildstrøm, Olivia Fuglsang-Laviana, Nicolaj Kopernikus.
Instruktør: Steen Rasmussen, Michael Wikke.
Dansk biografpremiere 09.02.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-2-2-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3824,"The Ninth Gate","the-ninth-gate","Baseret på Arturo Pérez-Revertes roman &#8220;Dumasklubben&#8221;.
Medvirkende: Johnny Depp, Frank Langella, Lena Olin.
Instruktør: Roman Polanski.
Dansk biografpremiere 25.12.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-2-4-rotated.jpeg",62,85,100,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3830,"Babel","babel","Amerikansk / mexicansk film fra 2006, instrueret af Alejandro González Iñárritu og skrevet af Guillermo Arriaga.
Medvirkende: Brad Pitt, Cate Blanchett, Gael García Bernal.
Dansk biografpremiere 27.10.2006
","https://info.kinorevuen.dk/wp-content/uploads/2021/03/image1-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3831,"Agent 007 - Jages","agent-007-jages","&#8220;From Russia with Love&#8221; (Agent 007 jages) er en britisk actionfilm fra 1963. Filmen er den anden i EON Productions serie om den hemmelige agent James Bond, der blev skabt af Ian Fleming. Den er baseret på Flemings roman af samme navn.
Medvirkende: Sean Connery, Daniela Bianchi, Lotte Lenya, Robert Shaw, Bernard Lee, Eunice Gayson.
Instruktør: Terence Young.
Dansk biografpremiere 20.12.1963
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-2-3-rotated.jpeg",62,85,1400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3854,"Mig &amp; Revolutionen","mig-revolutionen","Woody Allen har været nomineret til en Oscar 12 gange for bedste manuskript og vundet en gang med &#8216;Hannah og hendes søstre&#8217; (1986).
Medvirkende: Woody Allen, Louise Lasser, Carlos Montalban.
Instruktør: Woody Allen.
Dansk biografpremiere 30.08.1976
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-1-rotated.jpeg",62,85,400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3856,"Hvordan vi tabte vesten","hvordan-vi-tabte-vesten","Western/Komedie
Medvirkende:  Larry Fine, Joe DeRita, Moe Howard.
Instruktør: Norman Maurer.
Dansk biografpremiere 04.10.1965
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-3-1-rotated.jpeg",62,85,325,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3857,"Mig og Annie","mig-og-annie","Amerikansk komediefilm fra 1977. Filmen er skrevet, instrueret og spillet af Woody Allen.
Medvirkende: Woody Allen, Diane Keaton, Jeff Goldblum, Sigourney Weaver.
Dansk biografpremiere 29.07.1977
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/unknown-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3861,"Baby Killer","baby-killer","Amerikansk horrorfilm fra 1974 skrevet, produceret og instrueret af Larry Cohen. Det viser John P. Ryan og Sharon Farrell som et par, hvis spædbarn viser sig at være en ond mutant.
Medvirkende:  John P. Ryan, Sharon Farrell, Andrew Duggan.
Instruktør:  Larry Cohen.
Dansk biografpremiere 24.11.1975
Original plakat.
Plakaten har flere buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image2-rotated.jpeg",62,85,375,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3862,"Fjernt fra verdens vrimmel","fjernt-fra-verdens-vrimmel","Medvirkende:  Julie Christie, Peter Finch, Alan Bates.
Instruktør:  John Schlesinger.
Dansk biografpremiere 28.04.1969
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-3-2-rotated.jpeg",62,85,350,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3865,"Far til fire og ulveungerne","far-til-fire-og-ulveungerne","Medvirkende:  Karl Stegger, Birgitte Price, Otto Møller Jensen, Rudi Hansen.
Instruktør:  Alice O&#8217;Fredericks.
Dansk biografpremiere 10.11.1958
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Fremstår med taperester på hjørnerne.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image2-1-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3867,"Mig og min lillebror og Bølle","mig-og-min-lillebror-og-boelle","Den tredie film om de to gemytlige brødre Søren og Peter og deres familie på den lille ø Bomø. Denne gang har brødrene fået en fodboldinteresseret hund ved navn Bølle, som viser sig i stand til at forudsige tipsresultaterne. Det skaber kaos i tipstjenesten, på Bomø og på Christiansborg.
Medvirkende:  Dirch Passer, Poul Reichhardt, Karl Stegger, Guri Richter.
Instruktør:  Lau Lauritzen Jr., Lisbeth Movin.
Dansk biografpremiere 12.12.1969
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Fremstår med taperester på hjørnerne.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image2-2-rotated.jpeg",62,85,275,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3870,"Min søsters børn når de er værst","min-soesters-boern-naar-de-er-vaerst","Den sidste i en serie af fire film, som indledtes med &#8220;Min søsters børn&#8221; (1966).
Instruktøren Annelise Reenbergs sidste film.
Medvirkende:  Dirch Passer, Jeanne Darville, William Rosenberg, Sonja Oppenhagen, Jan Priiskorn Schmidt.
Instruktør: Annelise Reenberg.
Dansk biografpremiere 15.10.1971
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-4-1-rotated.jpeg",62,85,375,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3871,"Bussen","bussen","Bussen er en dansk komediefilm fra 1963 instrueret af Finn Henriksen efter manuskript af Bob Ramsing. Filmen er en ny indspilning af en norsk film af samme navn fra 1961.
Medvirkende: Dirch Passer, Malene Schwartz, Lily Broberg, Karl Stegger.
Instruktør: Finn Henriksen.
Dansk biografpremiere 04.10.1963
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/bussen-rotated.jpeg",60,83,550,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3883,"Strømer på stregen","stroemer-paa-stregen","Medvirkende: Clint Eastwood, Geneviève Bujold, Dan Hedaya.
Instruktør: Richard Tuggle.
Dansk biografpremiere 23.11.1984
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-2-rotated.jpeg",62,85,475,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3885,"My fair lady","my-fair-lady","Amerikansk film fra 1964, baseret på musicalen af samme navn fra 1956, som igen var baseret på George Bernard Shaws skuespil Pygmalion,
Medvirkende: Audrey Hepburn, Rex Harrison, Stanley Holloway.
Instruktør: George Cukor.
Dansk biografpremiere 26.12.1964
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-4-2-rotated.jpeg",62,85,400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3887,"Hævneren fra Marseille","haevneren-fra-marseille","Medvirkende: Jean-Paul Belmondo, Claudia Cardinale, Michel Constantin.
Instruktør: Jose Giovanni.
Dansk biografpremiere 19.02.1973
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-6-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3890,"Mistænkt","mistaenkt","Medvirkende: Lino Ventura, Romy Schneider, Michel Serrault.
Instruktør: Claude Miller.
Dansk biografpremiere 05.11.1982
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-3-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3891,"Sidste nat på station 13","sidste-nat-paa-station-13","Medvirkende: Austin Stoker, Darwin Joston, Laurie Zimmer.
Manuskript: John Carpenter.
Instruktør: John Carpenter.
Dansk biografpremiere 04.09.1978
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-4-rotated.jpeg",62,85,225,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3894,"Bankekød til slemme drenge","bankekoed-til-slemme-drenge","Medvirkende: Clint Eastwood, Sondra Locke, Beverly D&#8217;Angelo.
Manuskript: Jeremy Joe Kronsberg.
Instruktør: James Fargo.
Dansk biografpremiere  09.03.1979
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-7-rotated.jpeg",62,85,375,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3895,"Politibil 6-Z-4 svarer ikke  (The Onion Field)","politibil-6-z-4-svarer-ikke-the-onion-field","Amerikansk krimedrama fra 1979 instrueret af Harold Becker og skrevet af Joseph Wambaugh, baseret på hans ægte kriminalbog fra 1973 The Onion Field. 
Medvirkende: John Savage, James Woods, Franklyn Seales, Ronny Cox, Ted Danson.
Instruktør: Harold Becker.
Dansk biografpremiere  17.03.1980
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-5-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3899,"Flugten fra Alcatraz","flugten-fra-alcatraz","Amerikansk thriller fra 1979, der er instrueret af Don Siegel. Det er en filmatisering af bogen af samme navn fra 1963, der omhandler fangeflugten i 1962 fra det højsikrede og berygtede fængsel Alcatraz.
Medvirkende: Clint Eastwood, Patrick McGoohan, Roberts Blossom.
Instruktør: Donald Siegel.
Dansk biografpremiere  05.11.1979
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-8-rotated.jpeg",62,85,400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3900,"De Nådesløse","de-naadesloese","Medvirkende: Clint Eastwood, Gene Hackman, Richard Harris, Morgan Freeman.
Instruktør: Clint Eastwood.
Dansk biografpremiere  30.10.1992
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image2-3-rotated.jpeg",62,85,750,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3901,"En tosset diktator","en-tosset-diktator","Medvirkende: Harpo Marx, Groucho Marx, Chico Marx, Zeppo Marx.
Instruktør: Leo McCarey.
Dansk biografpremiere  02.04.1934
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-4-1-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3903,"Min søsters børn i Ægypten","min-soesters-boern-i-aegypten","I den tredje film i serien havner Michael, Jan, Amalie, Pusle og Blop uden forældre men sammen med naboen fru Flinth i Ægypten ved et tilfælde, og de får hurtigt vendt op og ned på snart alt andet end pyramiderne.
Medvirkende: Lotte Andersen, Neel Rønholt, Stefan Pagels Andersen, Mikkel Sundø.
Instruktør: Kasper Barfoed.
Dansk biografpremiere  08.10.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image0-3-6-rotated.jpeg",62,85,40,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3906,"Harry Potter og fangen fra Azkaban","harry-potter-og-fangen-fra-azkaban","&#8216;Harry Potter and the Prisoner of Azkaban&#8217; (Harry Potter og fangen fra Azkaban) er den tredje film i serien om den unge troldmand.
Medvirkende: Daniel Radcliffe, Rupert Grint, Emma Watson, Robbie Coltrane.
Instruktør: Alfonso Cuarón.
Dansk biografpremiere  11.06.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/image1-9-rotated.jpeg",62,85,200,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3907,"Super size me","super-size-me","Morgan Spurlock sætter sig for at undersøge konsekvenserne af kun at spise fastfood på McDonalds hver dag i en måned.
Medvirkende: Morgan Spurlock.
Instruktør: Morgan Spurlock.
Dansk biografpremiere  16.07.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2722.jpeg",62,85,25,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
